58	98	152	13.5055909867	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
59	98	154	13.6861453062	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
60	98	156	13.8676574781	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
61	100	146	13.1473661219	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
62	100	148	13.325997067	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
63	100	150	13.5055909867	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
64	100	152	14.6637271138	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
65	100	154	13.3723839968	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
66	100	156	13.5483348037	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
67	102	150	13.6861453062	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
68	102	152	13.8676574781	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
69	102	154	14.0501249817	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
70	104	152	19.9336148177	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
71	106	154	13.9029904593	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
72	108	156	14.2613024232	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
