59	82	124	0.0	0.0	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
60	82	126	0.0	0.0	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
61	82	128	0.0	0.0	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
62	82	130	0.0	0.0	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
63	82	132	0.0	0.0	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
64	90	142	33.1521192077	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
65	92	142	33.6298101981	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
66	92	144	34.110230866	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
67	92	144	79.5905386874	0.6	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
68	92	146	34.5933734787	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
69	92	146	80.7178714502	0.6	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
70	94	144	34.5933734787	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
71	94	146	35.0792303899	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
72	94	146	81.8515375764	0.6	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
73	96	144	35.0792303899	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
74	96	146	35.5677940388	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
75	96	146	82.9915194238	0.6	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
76	96	148	36.0590569481	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
77	96	150	34.1161442742	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
78	98	144	35.5677940388	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
79	98	146	33.6551198182	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
80	98	148	34.1161442742	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
81	98	150	34.5796743102	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
82	98	152	35.0457031725	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
83	98	154	35.5142241795	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
84	98	156	35.9852307208	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
85	100	146	34.1161442742	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
86	100	148	34.5796743102	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
87	100	150	35.0457031725	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
88	100	152	38.0509544781	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
89	100	154	34.7000439094	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
90	100	156	35.1566192462	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
91	102	150	35.5142241795	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
92	102	152	35.9852307208	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
93	102	154	36.4587162553	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
94	104	152	51.7258036872	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
95	106	154	36.0769163917	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
96	108	156	37.0067013038	0.3	(0, 0, 0, 0, 0)	(0, 0, 0, 0, 0)
